"","ID","Sex","Partner.ID","Match","Interest.Correlation","Same.Race","Age.of.Partner","Race.of.Partner","Preference.of.Partner.Attract","Preference.of.Partner.Sincerity","Preference.of.Partner.Intelligence","Preference.of.Partner.Fun","Preference.of.Partner.Ambition","Preference.of.Partner.Shared.Interest","Decision.of.Partner","Rating.from.Partner.Attract","Rating.from.Partner.Sincerity","Rating.from.Partner.Intelligence","Rating.from.Partner.Fun","Rating.from.Partner.Ambition","Rating.from.Partner.Shared.Interest","Overall.Like","Assumed.Match.Probability","Met.Before","Age","Field","Race","Importance.Same.Race","Importance.Same.Religion","Origin","Zipcode","Income","Date.Frequency","Go.Out.Frequency","Sports","Art","Gaming","Clubbing","Yoga","Expected.Happiness","Expected.Matches","Attractiveness.1","Sincerity.1","Intelligence.1","Fun.1","Ambition.1","Shared.Interest.1","Attractiveness.2","Sincerity.2","Intelligence.2","Fun.2","Ambition.2","Shared.Interest.2","Attractiveness.3","Sincerity.3","Intelligence.3","Fun.3","Ambition.3","Shared.Interest.3","Attractiveness.4","Sincerity.4","Intelligence.4","Fun.4","Ambition.4","Attractiveness.5","Sincerity.5","Intelligence.5","Fun.5","Ambition.5","Final.Decision","Final.Attractiveness.Rating","Final.Sincerity.Rating"
"65",7,"Female",15,"No",-0.27,"No",24,"Latino/Hispanic American",30,10,20,10,10,20,1,8,7,9,6,9,5,8,4,2,22,"Law","Asian/Pacific Islander/Asian-American",2,4,"Southern California","91,360","54,620.00",5,1,5,10,3,8,10,7,3,15,15,25,20,15,10,NA,NA,NA,NA,NA,NA,30,12,13,25,10,10,6,6,5,7,7,NA,NA,NA,NA,NA,0,4,7
"66",7,"Female",16,"No",0.59,"No",25,"European/Caucasian American",50,0,30,10,0,10,1,8,8,8,6,6,6,7,7,2,22,"Law","Asian/Pacific Islander/Asian-American",2,4,"Southern California","91,360","54,620.00",5,1,5,10,3,8,10,7,3,15,15,25,20,15,10,NA,NA,NA,NA,NA,NA,30,12,13,25,10,10,6,6,5,7,7,NA,NA,NA,NA,NA,0,4,8
"67",7,"Female",17,"No",0.31,"No",30,"European/Caucasian American",35,15,25,10,5,10,0,7,6,5,4,4,3,5,4,2,22,"Law","Asian/Pacific Islander/Asian-American",2,4,"Southern California","91,360","54,620.00",5,1,5,10,3,8,10,7,3,15,15,25,20,15,10,NA,NA,NA,NA,NA,NA,30,12,13,25,10,10,6,6,5,7,7,NA,NA,NA,NA,NA,1,7,7
"68",7,"Female",18,"No",0.08,"No",27,"European/Caucasian American",33.33,11.11,11.11,11.11,11.11,22.22,1,8,7,6,7,7,5,7,5,2,22,"Law","Asian/Pacific Islander/Asian-American",2,4,"Southern California","91,360","54,620.00",5,1,5,10,3,8,10,7,3,15,15,25,20,15,10,NA,NA,NA,NA,NA,NA,30,12,13,25,10,10,6,6,5,7,7,NA,NA,NA,NA,NA,0,5,7
"69",7,"Female",19,"Yes",-0.34,"No",28,"European/Caucasian American",50,0,25,10,0,15,1,9,7,9,9,9,10,9,9,2,22,"Law","Asian/Pacific Islander/Asian-American",2,4,"Southern California","91,360","54,620.00",5,1,5,10,3,8,10,7,3,15,15,25,20,15,10,NA,NA,NA,NA,NA,NA,30,12,13,25,10,10,6,6,5,7,7,NA,NA,NA,NA,NA,1,6,6
"70",7,"Female",20,"No",-0.16,"No",24,"European/Caucasian American",100,0,0,0,0,0,0,7,6,8,6,8,7,7,7,2,22,"Law","Asian/Pacific Islander/Asian-American",2,4,"Southern California","91,360","54,620.00",5,1,5,10,3,8,10,7,3,15,15,25,20,15,10,NA,NA,NA,NA,NA,NA,30,12,13,25,10,10,6,6,5,7,7,NA,NA,NA,NA,NA,1,8,6
"71",8,"Female",11,"No",-0.03,"Yes",27,"European/Caucasian American",35,20,20,20,0,5,0,8,7,6,6,6,5,7,4,2,25,"Masters in Public Administration","European/Caucasian American",1,1,"London, England","0","",5,1,2,9,2,10,6,6,10,9.09,18.18,27.27,18.18,18.18,9.09,NA,NA,NA,NA,NA,NA,30,10,20,30,5,5,7,4,8,8,8,NA,NA,NA,NA,NA,1,5,8
"72",8,"Female",12,"Yes",-0.11,"Yes",22,"European/Caucasian American",60,0,0,40,0,0,1,8,8,10,7,6,5,9,4,2,25,"Masters in Public Administration","European/Caucasian American",1,1,"London, England","0","",5,1,2,9,2,10,6,6,10,9.09,18.18,27.27,18.18,18.18,9.09,NA,NA,NA,NA,NA,NA,30,10,20,30,5,5,7,4,8,8,8,NA,NA,NA,NA,NA,1,8,7
"73",8,"Female",13,"Yes",0.42,"No",22,"Asian/Pacific Islander/Asian-American",19,18,19,18,14,12,1,10,10,10,10,10,10,10,10,2,25,"Masters in Public Administration","European/Caucasian American",1,1,"London, England","0","",5,1,2,9,2,10,6,6,10,9.09,18.18,27.27,18.18,18.18,9.09,NA,NA,NA,NA,NA,NA,30,10,20,30,5,5,7,4,8,8,8,NA,NA,NA,NA,NA,1,5,8
"74",8,"Female",14,"Yes",-0.4,"Yes",23,"European/Caucasian American",30,5,15,40,5,5,1,8,8,8,8,8,7,8,7,2,25,"Masters in Public Administration","European/Caucasian American",1,1,"London, England","0","",5,1,2,9,2,10,6,6,10,9.09,18.18,27.27,18.18,18.18,9.09,NA,NA,NA,NA,NA,NA,30,10,20,30,5,5,7,4,8,8,8,NA,NA,NA,NA,NA,1,8,6
"75",8,"Female",15,"Yes",-0.23,"No",24,"Latino/Hispanic American",30,10,20,10,10,20,1,9,9,8,9,NA,7,9,7,2,25,"Masters in Public Administration","European/Caucasian American",1,1,"London, England","0","",5,1,2,9,2,10,6,6,10,9.09,18.18,27.27,18.18,18.18,9.09,NA,NA,NA,NA,NA,NA,30,10,20,30,5,5,7,4,8,8,8,NA,NA,NA,NA,NA,1,6,8
"76",8,"Female",16,"Yes",0.28,"Yes",25,"European/Caucasian American",50,0,30,10,0,10,1,8,7,7,7,8,7,7,6,2,25,"Masters in Public Administration","European/Caucasian American",1,1,"London, England","0","",5,1,2,9,2,10,6,6,10,9.09,18.18,27.27,18.18,18.18,9.09,NA,NA,NA,NA,NA,NA,30,10,20,30,5,5,7,4,8,8,8,NA,NA,NA,NA,NA,1,6,8
"77",8,"Female",17,"No",0.05,"Yes",30,"European/Caucasian American",35,15,25,10,5,10,0,6,4,7,5,6,4,4,4,2,25,"Masters in Public Administration","European/Caucasian American",1,1,"London, England","0","",5,1,2,9,2,10,6,6,10,9.09,18.18,27.27,18.18,18.18,9.09,NA,NA,NA,NA,NA,NA,30,10,20,30,5,5,7,4,8,8,8,NA,NA,NA,NA,NA,1,6,7
"78",8,"Female",18,"Yes",0.17,"Yes",27,"European/Caucasian American",33.33,11.11,11.11,11.11,11.11,22.22,1,9,8,8,8,7,5,7,5,2,25,"Masters in Public Administration","European/Caucasian American",1,1,"London, England","0","",5,1,2,9,2,10,6,6,10,9.09,18.18,27.27,18.18,18.18,9.09,NA,NA,NA,NA,NA,NA,30,10,20,30,5,5,7,4,8,8,8,NA,NA,NA,NA,NA,1,5,6
"79",8,"Female",19,"Yes",-0.47,"Yes",28,"European/Caucasian American",50,0,25,10,0,15,1,8,7,8,10,8,10,8,8,2,25,"Masters in Public Administration","European/Caucasian American",1,1,"London, England","0","",5,1,2,9,2,10,6,6,10,9.09,18.18,27.27,18.18,18.18,9.09,NA,NA,NA,NA,NA,NA,30,10,20,30,5,5,7,4,8,8,8,NA,NA,NA,NA,NA,1,8,8
"80",8,"Female",20,"Yes",-0.21,"Yes",24,"European/Caucasian American",100,0,0,0,0,0,1,8,10,9,9,8,8,8,8,2,25,"Masters in Public Administration","European/Caucasian American",1,1,"London, England","0","",5,1,2,9,2,10,6,6,10,9.09,18.18,27.27,18.18,18.18,9.09,NA,NA,NA,NA,NA,NA,30,10,20,30,5,5,7,4,8,8,8,NA,NA,NA,NA,NA,1,7,6
"81",9,"Female",11,"No",0.19,"No",27,"European/Caucasian American",35,20,20,20,0,5,0,6,8,7,8,7,5,6,4,2,26,"Masters in Public Administration","Other",1,1,"Palm Springs, California","0","",4,1,4,7,2,10,3,6,15,20,10,20,30,10,10,NA,NA,NA,NA,NA,NA,30,20,10,20,10,10,7,6,10,7,7,NA,NA,NA,NA,NA,1,8,10
"82",9,"Female",12,"Yes",0.03,"No",22,"European/Caucasian American",60,0,0,40,0,0,1,8,8,10,7,6,5,8,4,2,26,"Masters in Public Administration","Other",1,1,"Palm Springs, California","0","",4,1,4,7,2,10,3,6,15,20,10,20,30,10,10,NA,NA,NA,NA,NA,NA,30,20,10,20,10,10,7,6,10,7,7,NA,NA,NA,NA,NA,1,10,10
"83",9,"Female",13,"Yes",0.68,"No",22,"Asian/Pacific Islander/Asian-American",19,18,19,18,14,12,1,10,10,10,10,10,10,10,10,2,26,"Masters in Public Administration","Other",1,1,"Palm Springs, California","0","",4,1,4,7,2,10,3,6,15,20,10,20,30,10,10,NA,NA,NA,NA,NA,NA,30,20,10,20,10,10,7,6,10,7,7,NA,NA,NA,NA,NA,1,5,10
"84",9,"Female",14,"Yes",-0.26,"No",23,"European/Caucasian American",30,5,15,40,5,5,1,7,8,7,8,8,7,7,7,2,26,"Masters in Public Administration","Other",1,1,"Palm Springs, California","0","",4,1,4,7,2,10,3,6,15,20,10,20,30,10,10,NA,NA,NA,NA,NA,NA,30,20,10,20,10,10,7,6,10,7,7,NA,NA,NA,NA,NA,1,10,9
"85",9,"Female",15,"Yes",-0.01,"No",24,"Latino/Hispanic American",30,10,20,10,10,20,1,7,9,8,9,7,7,7,8,2,26,"Masters in Public Administration","Other",1,1,"Palm Springs, California","0","",4,1,4,7,2,10,3,6,15,20,10,20,30,10,10,NA,NA,NA,NA,NA,NA,30,20,10,20,10,10,7,6,10,7,7,NA,NA,NA,NA,NA,1,5,10
"86",9,"Female",16,"Yes",0.42,"No",25,"European/Caucasian American",50,0,30,10,0,10,1,6,6,7,8,7,7,6,5,2,26,"Masters in Public Administration","Other",1,1,"Palm Springs, California","0","",4,1,4,7,2,10,3,6,15,20,10,20,30,10,10,NA,NA,NA,NA,NA,NA,30,20,10,20,10,10,7,6,10,7,7,NA,NA,NA,NA,NA,1,8,9
"87",9,"Female",17,"Yes",0.21,"No",30,"European/Caucasian American",35,15,25,10,5,10,1,8,6,7,8,6,5,8,4,2,26,"Masters in Public Administration","Other",1,1,"Palm Springs, California","0","",4,1,4,7,2,10,3,6,15,20,10,20,30,10,10,NA,NA,NA,NA,NA,NA,30,20,10,20,10,10,7,6,10,7,7,NA,NA,NA,NA,NA,1,6,8
"88",9,"Female",18,"No",0.1,"No",27,"European/Caucasian American",33.33,11.11,11.11,11.11,11.11,22.22,0,7,7,7,7,6,5,7,5,2,26,"Masters in Public Administration","Other",1,1,"Palm Springs, California","0","",4,1,4,7,2,10,3,6,15,20,10,20,30,10,10,NA,NA,NA,NA,NA,NA,30,20,10,20,10,10,7,6,10,7,7,NA,NA,NA,NA,NA,1,6,7
"89",9,"Female",19,"Yes",-0.35,"No",28,"European/Caucasian American",50,0,25,10,0,15,1,6,6,6,7,6,6,6,6,2,26,"Masters in Public Administration","Other",1,1,"Palm Springs, California","0","",4,1,4,7,2,10,3,6,15,20,10,20,30,10,10,NA,NA,NA,NA,NA,NA,30,20,10,20,10,10,7,6,10,7,7,NA,NA,NA,NA,NA,1,8,5
"90",9,"Female",20,"No",-0.23,"No",24,"European/Caucasian American",100,0,0,0,0,0,0,5,6,6,6,6,6,6,6,2,26,"Masters in Public Administration","Other",1,1,"Palm Springs, California","0","",4,1,4,7,2,10,3,6,15,20,10,20,30,10,10,NA,NA,NA,NA,NA,NA,30,20,10,20,10,10,7,6,10,7,7,NA,NA,NA,NA,NA,1,7,8
"91",10,"Female",11,"No",0.3,"Yes",27,"European/Caucasian American",35,20,20,20,0,5,0,7,8,7,8,6,5,6,3,2,26,"Masters of Social Work&Education","European/Caucasian American",4,4,"94115","19,335","48,652.00",6,1,9,6,1,7,7,7,10,15,15,15,40,10,5,NA,NA,NA,NA,NA,NA,45,10,15,20,5,5,6,8,10,6,9,NA,NA,NA,NA,NA,0,6,10
"92",10,"Female",12,"No",0.65,"Yes",22,"European/Caucasian American",60,0,0,40,0,0,0,1,1,1,1,1,1,1,1,2,26,"Masters of Social Work&Education","European/Caucasian American",4,4,"94115","19,335","48,652.00",6,1,9,6,1,7,7,7,10,15,15,15,40,10,5,NA,NA,NA,NA,NA,NA,45,10,15,20,5,5,6,8,10,6,9,NA,NA,NA,NA,NA,0,1,1
"93",10,"Female",13,"Yes",-0.15,"No",22,"Asian/Pacific Islander/Asian-American",19,18,19,18,14,12,1,10,10,10,10,10,10,10,10,2,26,"Masters of Social Work&Education","European/Caucasian American",4,4,"94115","19,335","48,652.00",6,1,9,6,1,7,7,7,10,15,15,15,40,10,5,NA,NA,NA,NA,NA,NA,45,10,15,20,5,5,6,8,10,6,9,NA,NA,NA,NA,NA,1,6,10
"94",10,"Female",14,"No",0.17,"Yes",23,"European/Caucasian American",30,5,15,40,5,5,1,7,8,7,9,8,8,7,7,1,26,"Masters of Social Work&Education","European/Caucasian American",4,4,"94115","19,335","48,652.00",6,1,9,6,1,7,7,7,10,15,15,15,40,10,5,NA,NA,NA,NA,NA,NA,45,10,15,20,5,5,6,8,10,6,9,NA,NA,NA,NA,NA,0,10,10
"95",10,"Female",15,"No",0.24,"No",24,"Latino/Hispanic American",30,10,20,10,10,20,1,6,9,9,7,8,NA,6,6,2,26,"Masters of Social Work&Education","European/Caucasian American",4,4,"94115","19,335","48,652.00",6,1,9,6,1,7,7,7,10,15,15,15,40,10,5,NA,NA,NA,NA,NA,NA,45,10,15,20,5,5,6,8,10,6,9,NA,NA,NA,NA,NA,0,5,7
"96",10,"Female",16,"No",0.15,"Yes",25,"European/Caucasian American",50,0,30,10,0,10,0,NA,8,7,7,7,7,6,6,2,26,"Masters of Social Work&Education","European/Caucasian American",4,4,"94115","19,335","48,652.00",6,1,9,6,1,7,7,7,10,15,15,15,40,10,5,NA,NA,NA,NA,NA,NA,45,10,15,20,5,5,6,8,10,6,9,NA,NA,NA,NA,NA,0,5,10
"97",10,"Female",17,"No",0.41,"Yes",30,"European/Caucasian American",35,15,25,10,5,10,0,7,7,4,3,4,4,3,6,2,26,"Masters of Social Work&Education","European/Caucasian American",4,4,"94115","19,335","48,652.00",6,1,9,6,1,7,7,7,10,15,15,15,40,10,5,NA,NA,NA,NA,NA,NA,45,10,15,20,5,5,6,8,10,6,9,NA,NA,NA,NA,NA,1,5,10
"98",10,"Female",18,"No",0.07,"Yes",27,"European/Caucasian American",33.33,11.11,11.11,11.11,11.11,22.22,0,6,6,6,6,6,5,7,6,2,26,"Masters of Social Work&Education","European/Caucasian American",4,4,"94115","19,335","48,652.00",6,1,9,6,1,7,7,7,10,15,15,15,40,10,5,NA,NA,NA,NA,NA,NA,45,10,15,20,5,5,6,8,10,6,9,NA,NA,NA,NA,NA,0,5,6
"99",10,"Female",19,"Yes",0.49,"Yes",28,"European/Caucasian American",50,0,25,10,0,15,1,7,7,7,7,6,6,7,8,2,26,"Masters of Social Work&Education","European/Caucasian American",4,4,"94115","19,335","48,652.00",6,1,9,6,1,7,7,7,10,15,15,15,40,10,5,NA,NA,NA,NA,NA,NA,45,10,15,20,5,5,6,8,10,6,9,NA,NA,NA,NA,NA,1,9,9
"100",10,"Female",20,"No",0.08,"Yes",24,"European/Caucasian American",100,0,0,0,0,0,0,6,6,6,6,6,6,7,7,2,26,"Masters of Social Work&Education","European/Caucasian American",4,4,"94115","19,335","48,652.00",6,1,9,6,1,7,7,7,10,15,15,15,40,10,5,NA,NA,NA,NA,NA,NA,45,10,15,20,5,5,6,8,10,6,9,NA,NA,NA,NA,NA,1,9,9
"101",11,"Male",1,"No",0.14,"No",21,"Asian/Pacific Islander/Asian-American",15,20,20,15,15,15,1,6,9,7,7,6,5,7,6,2,27,"Finance","European/Caucasian American",7,3,"Argentina","0","",5,4,8,5,5,4,1,7,3,35,20,20,20,0,5,NA,NA,NA,NA,NA,NA,25,5,20,20,25,5,8,9,7,8,5,NA,NA,NA,NA,NA,0,6,8
"102",11,"Male",2,"No",0.29,"Yes",24,"European/Caucasian American",45,5,25,20,0,5,0,5,7,8,4,6,3,6,4,2,27,"Finance","European/Caucasian American",7,3,"Argentina","0","",5,4,8,5,5,4,1,7,3,35,20,20,20,0,5,NA,NA,NA,NA,NA,NA,25,5,20,20,25,5,8,9,7,8,5,NA,NA,NA,NA,NA,0,8,7
"103",11,"Male",3,"No",-0.24,"Yes",25,"European/Caucasian American",35,10,35,10,10,0,0,7,9,10,7,8,9,8,7,1,27,"Finance","European/Caucasian American",7,3,"Argentina","0","",5,4,8,5,5,4,1,7,3,35,20,20,20,0,5,NA,NA,NA,NA,NA,NA,25,5,20,20,25,5,8,9,7,8,5,NA,NA,NA,NA,NA,0,7,8
"104",11,"Male",4,"No",-0.18,"Yes",23,"European/Caucasian American",20,20,20,20,10,10,0,4,10,8,5,8,7,6,7,2,27,"Finance","European/Caucasian American",7,3,"Argentina","0","",5,4,8,5,5,4,1,7,3,35,20,20,20,0,5,NA,NA,NA,NA,NA,NA,25,5,20,20,25,5,8,9,7,8,5,NA,NA,NA,NA,NA,0,6,7
"105",11,"Male",5,"No",-0.43,"Yes",21,"European/Caucasian American",20,5,25,25,10,15,0,5,8,8,2,2,2,7,5,2,27,"Finance","European/Caucasian American",7,3,"Argentina","0","",5,4,8,5,5,4,1,7,3,35,20,20,20,0,5,NA,NA,NA,NA,NA,NA,25,5,20,20,25,5,8,9,7,8,5,NA,NA,NA,NA,NA,0,6,8
"106",11,"Male",6,"No",0.33,"No",23,"Asian/Pacific Islander/Asian-American",10,25,20,25,5,15,1,6,9,7,6,7,6,6,6,2,27,"Finance","European/Caucasian American",7,3,"Argentina","0","",5,4,8,5,5,4,1,7,3,35,20,20,20,0,5,NA,NA,NA,NA,NA,NA,25,5,20,20,25,5,8,9,7,8,5,NA,NA,NA,NA,NA,0,7,9
"107",11,"Male",7,"No",0.19,"No",22,"Asian/Pacific Islander/Asian-American",15,15,25,20,15,10,0,4,8,8,5,7,4,7,4,2,27,"Finance","European/Caucasian American",7,3,"Argentina","0","",5,4,8,5,5,4,1,7,3,35,20,20,20,0,5,NA,NA,NA,NA,NA,NA,25,5,20,20,25,5,8,9,7,8,5,NA,NA,NA,NA,NA,0,7,8
"108",11,"Male",8,"No",-0.03,"Yes",25,"European/Caucasian American",9.09,18.18,27.27,18.18,18.18,9.09,1,5,8,7,4,7,5,4,5,2,27,"Finance","European/Caucasian American",7,3,"Argentina","0","",5,4,8,5,5,4,1,7,3,35,20,20,20,0,5,NA,NA,NA,NA,NA,NA,25,5,20,20,25,5,8,9,7,8,5,NA,NA,NA,NA,NA,0,8,7
"109",11,"Male",9,"No",0.19,"No",26,"Other",20,10,20,30,10,10,1,8,10,9,8,7,6,5,5,2,27,"Finance","European/Caucasian American",7,3,"Argentina","0","",5,4,8,5,5,4,1,7,3,35,20,20,20,0,5,NA,NA,NA,NA,NA,NA,25,5,20,20,25,5,8,9,7,8,5,NA,NA,NA,NA,NA,0,6,8
"110",11,"Male",10,"No",0.3,"Yes",26,"European/Caucasian American",15,15,15,40,10,5,0,6,10,10,6,6,NA,6,3,2,27,"Finance","European/Caucasian American",7,3,"Argentina","0","",5,4,8,5,5,4,1,7,3,35,20,20,20,0,5,NA,NA,NA,NA,NA,NA,25,5,20,20,25,5,8,9,7,8,5,NA,NA,NA,NA,NA,0,7,8
"111",12,"Male",1,"No",0.54,"No",21,"Asian/Pacific Islander/Asian-American",15,20,20,15,15,15,1,7,8,7,8,5,6,7,5,1,22,"Law","European/Caucasian American",1,1,"England","14,850","29,237.00",1,1,9,6,3,5,5,7,20,60,0,0,40,0,0,NA,NA,NA,NA,NA,NA,25,15,25,20,15,0,9,9,9,10,9,NA,NA,NA,NA,NA,0,7,8
"112",12,"Male",2,"No",0.18,"Yes",24,"European/Caucasian American",45,5,25,20,0,5,0,8,5,6,6,9,6,7,3,2,22,"Law","European/Caucasian American",1,1,"England","14,850","29,237.00",1,1,9,6,3,5,5,7,20,60,0,0,40,0,0,NA,NA,NA,NA,NA,NA,25,15,25,20,15,0,9,9,9,10,9,NA,NA,NA,NA,NA,0,7,6
"113",12,"Male",3,"No",-0.14,"Yes",25,"European/Caucasian American",35,10,35,10,10,0,0,9,7,9,8,9,7,8,7,2,22,"Law","European/Caucasian American",1,1,"England","14,850","29,237.00",1,1,9,6,3,5,5,7,20,60,0,0,40,0,0,NA,NA,NA,NA,NA,NA,25,15,25,20,15,0,9,9,9,10,9,NA,NA,NA,NA,NA,0,6,7
"114",12,"Male",4,"No",-0.18,"Yes",23,"European/Caucasian American",20,20,20,20,10,10,0,8,7,8,10,7,8,8,1,1,22,"Law","European/Caucasian American",1,1,"England","14,850","29,237.00",1,1,9,6,3,5,5,7,20,60,0,0,40,0,0,NA,NA,NA,NA,NA,NA,25,15,25,20,15,0,9,9,9,10,9,NA,NA,NA,NA,NA,0,6,5
"115",12,"Male",5,"No",0,"Yes",21,"European/Caucasian American",20,5,25,25,10,15,0,8,6,6,5,5,5,6,4,1,22,"Law","European/Caucasian American",1,1,"England","14,850","29,237.00",1,1,9,6,3,5,5,7,20,60,0,0,40,0,0,NA,NA,NA,NA,NA,NA,25,15,25,20,15,0,9,9,9,10,9,NA,NA,NA,NA,NA,0,6,7
"116",12,"Male",6,"No",0.37,"No",23,"Asian/Pacific Islander/Asian-American",10,25,20,25,5,15,1,6,9,9,6,8,2,7,6,2,22,"Law","European/Caucasian American",1,1,"England","14,850","29,237.00",1,1,9,6,3,5,5,7,20,60,0,0,40,0,0,NA,NA,NA,NA,NA,NA,25,15,25,20,15,0,9,9,9,10,9,NA,NA,NA,NA,NA,0,6,8
"117",12,"Male",7,"No",0.21,"No",22,"Asian/Pacific Islander/Asian-American",15,15,25,20,15,10,0,6,6,8,4,9,4,7,3,1,22,"Law","European/Caucasian American",1,1,"England","14,850","29,237.00",1,1,9,6,3,5,5,7,20,60,0,0,40,0,0,NA,NA,NA,NA,NA,NA,25,15,25,20,15,0,9,9,9,10,9,NA,NA,NA,NA,NA,1,7,9
"118",12,"Male",8,"Yes",-0.11,"Yes",25,"European/Caucasian American",9.09,18.18,27.27,18.18,18.18,9.09,1,8,7,7,9,6,7,8,7,2,22,"Law","European/Caucasian American",1,1,"England","14,850","29,237.00",1,1,9,6,3,5,5,7,20,60,0,0,40,0,0,NA,NA,NA,NA,NA,NA,25,15,25,20,15,0,9,9,9,10,9,NA,NA,NA,NA,NA,1,8,8
"119",12,"Male",9,"Yes",0.03,"No",26,"Other",20,10,20,30,10,10,1,10,10,10,10,10,10,10,5,2,22,"Law","European/Caucasian American",1,1,"England","14,850","29,237.00",1,1,9,6,3,5,5,7,20,60,0,0,40,0,0,NA,NA,NA,NA,NA,NA,25,15,25,20,15,0,9,9,9,10,9,NA,NA,NA,NA,NA,1,8,8
"120",12,"Male",10,"No",0.65,"Yes",26,"European/Caucasian American",15,15,15,40,10,5,0,1,1,1,1,1,NA,1,1,1,22,"Law","European/Caucasian American",1,1,"England","14,850","29,237.00",1,1,9,6,3,5,5,7,20,60,0,0,40,0,0,NA,NA,NA,NA,NA,NA,25,15,25,20,15,0,9,9,9,10,9,NA,NA,NA,NA,NA,0,1,1
"121",13,"Male",1,"Yes",0.16,"Yes",21,"Asian/Pacific Islander/Asian-American",15,20,20,15,15,15,1,5,8,9,8,5,7,7,NA,1,22,"Law","Asian/Pacific Islander/Asian-American",3,5,"Southern California","92,821","",7,1,7,6,7,7,1,3,4,19,18,19,18,14,12,NA,NA,NA,NA,NA,NA,20,16,16,18,16,14,4,7,8,8,3,NA,NA,NA,NA,NA,1,10,10
"122",13,"Male",2,"No",0.1,"No",24,"European/Caucasian American",45,5,25,20,0,5,0,5,8,9,6,3,4,6,7,2,22,"Law","Asian/Pacific Islander/Asian-American",3,5,"Southern California","92,821","",7,1,7,6,7,7,1,3,4,19,18,19,18,14,12,NA,NA,NA,NA,NA,NA,20,16,16,18,16,14,4,7,8,8,3,NA,NA,NA,NA,NA,1,10,10
"123",13,"Male",3,"No",0.09,"No",25,"European/Caucasian American",35,10,35,10,10,0,0,7,9,9,7,9,7,8,7,2,22,"Law","Asian/Pacific Islander/Asian-American",3,5,"Southern California","92,821","",7,1,7,6,7,7,1,3,4,19,18,19,18,14,12,NA,NA,NA,NA,NA,NA,20,16,16,18,16,14,4,7,8,8,3,NA,NA,NA,NA,NA,1,10,10
"124",13,"Male",4,"No",0.05,"No",23,"European/Caucasian American",20,20,20,20,10,10,0,4,7,8,8,6,7,4,1,2,22,"Law","Asian/Pacific Islander/Asian-American",3,5,"Southern California","92,821","",7,1,7,6,7,7,1,3,4,19,18,19,18,14,12,NA,NA,NA,NA,NA,NA,20,16,16,18,16,14,4,7,8,8,3,NA,NA,NA,NA,NA,1,10,10
"125",13,"Male",5,"No",-0.17,"No",21,"European/Caucasian American",20,5,25,25,10,15,0,4,6,8,8,6,5,6,5,1,22,"Law","Asian/Pacific Islander/Asian-American",3,5,"Southern California","92,821","",7,1,7,6,7,7,1,3,4,19,18,19,18,14,12,NA,NA,NA,NA,NA,NA,20,16,16,18,16,14,4,7,8,8,3,NA,NA,NA,NA,NA,1,10,10
"126",13,"Male",6,"No",-0.51,"Yes",23,"Asian/Pacific Islander/Asian-American",10,25,20,25,5,15,0,4,7,9,4,3,2,6,2,1,22,"Law","Asian/Pacific Islander/Asian-American",3,5,"Southern California","92,821","",7,1,7,6,7,7,1,3,4,19,18,19,18,14,12,NA,NA,NA,NA,NA,NA,20,16,16,18,16,14,4,7,8,8,3,NA,NA,NA,NA,NA,1,10,10
"127",13,"Male",7,"No",0.52,"Yes",22,"Asian/Pacific Islander/Asian-American",15,15,25,20,15,10,0,3,6,8,7,8,8,7,8,1,22,"Law","Asian/Pacific Islander/Asian-American",3,5,"Southern California","92,821","",7,1,7,6,7,7,1,3,4,19,18,19,18,14,12,NA,NA,NA,NA,NA,NA,20,16,16,18,16,14,4,7,8,8,3,NA,NA,NA,NA,NA,1,10,10
"128",13,"Male",8,"Yes",0.42,"No",25,"European/Caucasian American",9.09,18.18,27.27,18.18,18.18,9.09,1,5,8,8,6,7,7,5,5,2,22,"Law","Asian/Pacific Islander/Asian-American",3,5,"Southern California","92,821","",7,1,7,6,7,7,1,3,4,19,18,19,18,14,12,NA,NA,NA,NA,NA,NA,20,16,16,18,16,14,4,7,8,8,3,NA,NA,NA,NA,NA,1,10,10
"129",13,"Male",9,"Yes",0.68,"No",26,"Other",20,10,20,30,10,10,1,5,10,10,6,6,6,8,5,2,22,"Law","Asian/Pacific Islander/Asian-American",3,5,"Southern California","92,821","",7,1,7,6,7,7,1,3,4,19,18,19,18,14,12,NA,NA,NA,NA,NA,NA,20,16,16,18,16,14,4,7,8,8,3,NA,NA,NA,NA,NA,1,10,10
"130",13,"Male",10,"Yes",-0.15,"No",26,"European/Caucasian American",15,15,15,40,10,5,1,6,10,10,10,6,NA,7,6,2,22,"Law","Asian/Pacific Islander/Asian-American",3,5,"Southern California","92,821","",7,1,7,6,7,7,1,3,4,19,18,19,18,14,12,NA,NA,NA,NA,NA,NA,20,16,16,18,16,14,4,7,8,8,3,NA,NA,NA,NA,NA,1,10,10
"131",14,"Male",1,"Yes",0.61,"No",21,"Asian/Pacific Islander/Asian-American",15,20,20,15,15,15,1,7,6,8,7,6,8,7,6,2,23,"Law","European/Caucasian American",1,1,"Cincinnati, Ohio","45,243","56,580.00",4,1,10,3,8,8,1,8,15,30,5,15,40,5,5,NA,NA,NA,NA,NA,NA,20,15,20,20,5,20,9,9,9,9,9,NA,NA,NA,NA,NA,1,7,8
